[   46]   fixation ->    saccade (ibdt:108)
[  651]    pursuit ->   fixation (ibdt:108)
[  652]    pursuit ->   fixation (ibdt:108)
[  653]    pursuit ->   fixation (ibdt:108)
[  654]    pursuit ->   fixation (ibdt:108)
[  655]    pursuit ->   fixation (ibdt:108)
[  656]    pursuit ->   fixation (ibdt:108)
[  657]    pursuit ->   fixation (ibdt:108)
[  658]    pursuit ->   fixation (ibdt:108)
[  659]    pursuit ->   fixation (ibdt:108)
[  660]    pursuit ->   fixation (ibdt:108)
[  661]    pursuit ->   fixation (ibdt:108)
[  662]    pursuit ->   fixation (ibdt:108)
[  663]    pursuit ->   fixation (ibdt:108)
[  664]    pursuit ->   fixation (ibdt:108)
[  665]    pursuit ->   fixation (ibdt:108)
[  666]    pursuit ->   fixation (ibdt:108)
[  667]    pursuit ->   fixation (ibdt:108)
[  668]    pursuit ->   fixation (ibdt:108)
[  669]    pursuit ->   fixation (ibdt:108)
[  670]    pursuit ->   fixation (ibdt:108)
[  671]    pursuit ->   fixation (ibdt:108)
[  672]    pursuit ->   fixation (ibdt:108)
[  673]    pursuit ->   fixation (ibdt:108)
[  674]    pursuit ->   fixation (ibdt:108)
[  675]    pursuit ->   fixation (ibdt:108)
[  676]    pursuit ->   fixation (ibdt:108)
[  677]    pursuit ->   fixation (ibdt:108)
[  678]    pursuit ->   fixation (ibdt:108)
[  679]    pursuit ->   fixation (ibdt:108)
[  680]    pursuit ->   fixation (ibdt:108)
[  681]    pursuit ->   fixation (ibdt:108)
[  682]    pursuit ->   fixation (ibdt:108)
[  683]    pursuit ->   fixation (ibdt:108)
[  684]    pursuit ->   fixation (ibdt:108)
[  685]    pursuit ->   fixation (ibdt:108)
[  686]    pursuit ->   fixation (ibdt:108)
[  687]    pursuit ->   fixation (ibdt:108)
[  688]    pursuit ->   fixation (ibdt:108)
[  689]    pursuit ->   fixation (ibdt:108)
[  690]    pursuit ->   fixation (ibdt:108)
[  691]    pursuit ->   fixation (ibdt:108)
[  692]    pursuit ->   fixation (ibdt:108)
[  693]    pursuit ->   fixation (ibdt:108)
[  694]    pursuit ->   fixation (ibdt:108)
[  695]    pursuit ->   fixation (ibdt:108)
[  696]    pursuit ->   fixation (ibdt:108)
[  697]    pursuit ->   fixation (ibdt:108)
[  698]    pursuit ->   fixation (ibdt:108)
[  699]    pursuit ->   fixation (ibdt:108)
[  700]    pursuit ->   fixation (ibdt:108)
[  701]    pursuit ->   fixation (ibdt:108)
[  702]    pursuit ->   fixation (ibdt:108)
[  703]    pursuit ->   fixation (ibdt:108)
[  704]    pursuit ->   fixation (ibdt:108)
[  705]    pursuit ->   fixation (ibdt:108)
[  706]    pursuit ->   fixation (ibdt:108)
[  707]    pursuit ->   fixation (ibdt:108)
[  708]    pursuit ->   fixation (ibdt:108)
[  709]    pursuit ->   fixation (ibdt:108)
[  710]    pursuit ->   fixation (ibdt:108)
[  711]    pursuit ->   fixation (ibdt:108)
[  712]    pursuit ->   fixation (ibdt:108)
[  713]    pursuit ->   fixation (ibdt:108)
[  714]    pursuit ->   fixation (ibdt:108)
[  715]    pursuit ->   fixation (ibdt:108)
[  716]    pursuit ->   fixation (ibdt:108)
[  717]    pursuit ->   fixation (ibdt:108)
[  718]    pursuit ->   fixation (ibdt:108)
[  719]    pursuit ->   fixation (ibdt:108)
[  720]    pursuit ->   fixation (ibdt:108)
[  721]    pursuit ->   fixation (ibdt:108)
[  722]    pursuit ->   fixation (ibdt:108)
[  723]    pursuit ->   fixation (ibdt:108)
[  724]    pursuit ->   fixation (ibdt:108)
[  725]    pursuit ->   fixation (ibdt:108)
[  726]    pursuit ->   fixation (ibdt:108)
[  727]    pursuit ->   fixation (ibdt:108)
[  728]    pursuit ->   fixation (ibdt:108)
[  729]    pursuit ->   fixation (ibdt:108)
[  730]    pursuit ->   fixation (ibdt:108)
[  731]    pursuit ->   fixation (ibdt:108)
[  732]    pursuit ->   fixation (ibdt:108)
[  733]    pursuit ->   fixation (ibdt:108)
[  734]    pursuit ->   fixation (ibdt:108)
[  735]    pursuit ->   fixation (ibdt:108)
[  736]    pursuit ->   fixation (ibdt:108)
[  737]    pursuit ->   fixation (ibdt:108)
[  738]    pursuit ->   fixation (ibdt:108)
[  739]    pursuit ->   fixation (ibdt:108)
[  740]    pursuit ->   fixation (ibdt:108)
[  741]    pursuit ->   fixation (ibdt:108)
[  742]    pursuit ->   fixation (ibdt:108)
[  743]    pursuit ->   fixation (ibdt:108)
[  744]    pursuit ->   fixation (ibdt:108)
[  745]    pursuit ->   fixation (ibdt:108)
[  746]    pursuit ->   fixation (ibdt:108)
[  747]    pursuit ->   fixation (ibdt:108)
[  748]    pursuit ->   fixation (ibdt:108)
[  749]    pursuit ->   fixation (ibdt:108)
[  750]    pursuit ->   fixation (ibdt:108)
[  751]    pursuit ->   fixation (ibdt:108)
[  752]    pursuit ->   fixation (ibdt:108)
[  753]    pursuit ->   fixation (ibdt:108)
[  754]    pursuit ->   fixation (ibdt:108)
[  755]    pursuit ->   fixation (ibdt:108)
[  756]    pursuit ->   fixation (ibdt:108)
[  757]    pursuit ->   fixation (ibdt:108)
[  758]    pursuit ->   fixation (ibdt:108)
[  759]    pursuit ->   fixation (ibdt:108)
[  760]    pursuit ->   fixation (ibdt:108)
[  761]    pursuit ->   fixation (ibdt:108)
[  762]    pursuit ->   fixation (ibdt:108)
[  763]    pursuit ->   fixation (ibdt:108)
[  764]    pursuit ->   fixation (ibdt:108)
[  765]    pursuit ->   fixation (ibdt:108)
[  766]    pursuit ->   fixation (ibdt:108)
[  767]    pursuit ->   fixation (ibdt:108)
[  768]    pursuit ->   fixation (ibdt:108)
[  769]    pursuit ->   fixation (ibdt:108)
[  770]    pursuit ->   fixation (ibdt:108)
[  771]    pursuit ->   fixation (ibdt:108)
[  772]    pursuit ->   fixation (ibdt:108)
[  773]    pursuit ->   fixation (ibdt:108)
[  774]    pursuit ->   fixation (ibdt:108)
[  775]    pursuit ->   fixation (ibdt:108)
[  776]    pursuit ->   fixation (ibdt:108)
[  777]    pursuit ->   fixation (ibdt:108)
[  778]    pursuit ->   fixation (ibdt:108)
[  779]    pursuit ->   fixation (ibdt:108)
[  780]    pursuit ->   fixation (ibdt:108)
[  781]    saccade ->   fixation (ibdt:108)
[  791]    saccade ->   fixation (ibdt:108)
[  792]    saccade ->   fixation (ibdt:108)
[  793]    saccade ->   fixation (ibdt:108)
[  794]    saccade ->   fixation (ibdt:108)
[  854]    saccade ->   fixation (ibdt:108)
[  863]    saccade ->   fixation (ibdt:108)
[  864]    saccade ->   fixation (ibdt:108)
[  865]    saccade ->   fixation (ibdt:108)
[  866]    saccade ->   fixation (ibdt:108)
[  867]    saccade ->   fixation (ibdt:108)
[  954]    saccade ->   fixation (ibdt:108)
[  955]    saccade ->   fixation (ibdt:108)
[  956]    saccade ->   fixation (ibdt:108)
[  957]    saccade ->   fixation (ibdt:108)
[  994]    saccade ->   fixation (ibdt:108)
[  995]    saccade ->   fixation (ibdt:108)
[  996]    saccade ->   fixation (ibdt:108)
[  997]    saccade ->   fixation (ibdt:108)
[  998]    saccade ->   fixation (ibdt:108)
[  999]    saccade ->   fixation (ibdt:108)
[ 1000]    saccade ->   fixation (ibdt:108)
[ 1001]    saccade ->   fixation (ibdt:108)
[ 1002]    saccade ->   fixation (ibdt:108)
[ 1003]    saccade ->   fixation (ibdt:108)
[ 1004]    pursuit ->   fixation (ibdt:108)
[ 1005]    pursuit ->   fixation (ibdt:108)
[ 1006]    pursuit ->   fixation (ibdt:108)
[ 1007]    pursuit ->   fixation (ibdt:108)
[ 1008]    pursuit ->   fixation (ibdt:108)
[ 1009]    pursuit ->   fixation (ibdt:108)
[ 1010]    pursuit ->   fixation (ibdt:108)
[ 1011]    pursuit ->   fixation (ibdt:108)
[ 1012]    pursuit ->   fixation (ibdt:108)
[ 1013]    pursuit ->   fixation (ibdt:108)
[ 1014]    pursuit ->   fixation (ibdt:108)
[ 1015]    pursuit ->   fixation (ibdt:108)
[ 1016]    pursuit ->   fixation (ibdt:108)
[ 1017]    pursuit ->   fixation (ibdt:108)
[ 1018]    pursuit ->   fixation (ibdt:108)
[ 1019]    pursuit ->   fixation (ibdt:108)
[ 1020]    pursuit ->   fixation (ibdt:108)
[ 1021]    pursuit ->   fixation (ibdt:108)
[ 1022]    pursuit ->   fixation (ibdt:108)
[ 1023]    pursuit ->   fixation (ibdt:108)
[ 1024]    pursuit ->   fixation (ibdt:108)
[ 1025]    pursuit ->   fixation (ibdt:108)
[ 1026]    pursuit ->   fixation (ibdt:108)
[ 1027]    pursuit ->   fixation (ibdt:108)
[ 1028]    pursuit ->   fixation (ibdt:108)
[ 1029]    pursuit ->   fixation (ibdt:108)
[ 1030]    pursuit ->   fixation (ibdt:108)
[ 1031]    pursuit ->   fixation (ibdt:108)
[ 1032]    pursuit ->   fixation (ibdt:108)
[ 1033]    pursuit ->   fixation (ibdt:108)
[ 1034]    pursuit ->   fixation (ibdt:108)
[ 1035]    pursuit ->   fixation (ibdt:108)
[ 1036]    pursuit ->   fixation (ibdt:108)
[ 1037]    pursuit ->   fixation (ibdt:108)
[ 1038]    pursuit ->   fixation (ibdt:108)
[ 1039]    pursuit ->   fixation (ibdt:108)
[ 1040]    pursuit ->   fixation (ibdt:108)
[ 1041]    pursuit ->   fixation (ibdt:108)
[ 1042]    pursuit ->   fixation (ibdt:108)
[ 1043]    pursuit ->   fixation (ibdt:108)
[ 1044]    pursuit ->   fixation (ibdt:108)
[ 1045]    pursuit ->   fixation (ibdt:108)
[ 1046]    pursuit ->   fixation (ibdt:108)
[ 1047]    pursuit ->   fixation (ibdt:108)
[ 1048]    pursuit ->   fixation (ibdt:108)
[ 1049]    pursuit ->   fixation (ibdt:108)
[ 1050]    pursuit ->   fixation (ibdt:108)
[ 1051]    pursuit ->   fixation (ibdt:108)
[ 1052]    pursuit ->   fixation (ibdt:108)
[ 1053]    pursuit ->   fixation (ibdt:108)
[ 1054]    pursuit ->   fixation (ibdt:108)
[ 1055]    saccade ->   fixation (ibdt:108)
[ 1056]    saccade ->   fixation (ibdt:108)
[ 1063]    saccade ->   fixation (ibdt:108)
[ 1064]    saccade ->   fixation (ibdt:108)
[ 1065]    pursuit ->   fixation (ibdt:108)
[ 1066]    pursuit ->   fixation (ibdt:108)
[ 1067]    pursuit ->   fixation (ibdt:108)
[ 1068]    pursuit ->   fixation (ibdt:108)
[ 1069]    pursuit ->   fixation (ibdt:108)
[ 1070]    pursuit ->   fixation (ibdt:108)
[ 1071]    pursuit ->   fixation (ibdt:108)
[ 1072]    pursuit ->   fixation (ibdt:108)
[ 1073]    pursuit ->   fixation (ibdt:108)
[ 1074]    pursuit ->   fixation (ibdt:108)
[ 1075]    pursuit ->   fixation (ibdt:108)
[ 1076]    pursuit ->   fixation (ibdt:108)
[ 1077]    pursuit ->   fixation (ibdt:108)
[ 1078]    pursuit ->   fixation (ibdt:108)
[ 1079]    pursuit ->   fixation (ibdt:108)
[ 1080]    pursuit ->   fixation (ibdt:108)
[ 1081]    pursuit ->   fixation (ibdt:108)
[ 1082]    pursuit ->   fixation (ibdt:108)
[ 1083]    pursuit ->   fixation (ibdt:108)
[ 1084]    pursuit ->   fixation (ibdt:108)
[ 1085]    pursuit ->   fixation (ibdt:108)
[ 1086]    pursuit ->   fixation (ibdt:108)
[ 1087]    pursuit ->   fixation (ibdt:108)
[ 1088]    pursuit ->   fixation (ibdt:108)
[ 1089]    pursuit ->   fixation (ibdt:108)
[ 1090]    pursuit ->   fixation (ibdt:108)
[ 1091]    pursuit ->   fixation (ibdt:108)
[ 1092]    pursuit ->   fixation (ibdt:108)
[ 1093]    pursuit ->   fixation (ibdt:108)
[ 1094]    pursuit ->   fixation (ibdt:108)
[ 1095]    pursuit ->   fixation (ibdt:108)
[ 1096]    pursuit ->   fixation (ibdt:108)
[ 1097]    pursuit ->   fixation (ibdt:108)
[ 1098]    pursuit ->   fixation (ibdt:108)
[ 1099]    pursuit ->   fixation (ibdt:108)
[ 1100]    pursuit ->   fixation (ibdt:108)
[ 1101]    pursuit ->   fixation (ibdt:108)
[ 1102]    pursuit ->   fixation (ibdt:108)
[ 1103]    saccade ->   fixation (ibdt:108)
[ 1104]    saccade ->   fixation (ibdt:108)
[ 1105]    saccade ->   fixation (ibdt:108)
[ 1106]    saccade ->   fixation (ibdt:108)
[ 1107]    saccade ->   fixation (ibdt:108)
[ 1108]    saccade ->   fixation (ibdt:108)
[ 1109]    saccade ->   fixation (ibdt:108)
[ 1110]    saccade ->   fixation (ibdt:108)
[ 1111]    saccade ->   fixation (ibdt:108)
[ 1112]    pursuit ->   fixation (ibdt:108)
[ 1113]    pursuit ->   fixation (ibdt:108)
[ 1114]    pursuit ->   fixation (ibdt:108)
[ 1115]    pursuit ->   fixation (ibdt:108)
[ 1116]    pursuit ->   fixation (ibdt:108)
[ 1117]    pursuit ->   fixation (ibdt:108)
[ 1118]    pursuit ->   fixation (ibdt:108)
[ 1119]    pursuit ->   fixation (ibdt:108)
[ 1120]    pursuit ->   fixation (ibdt:108)
[ 1121]    pursuit ->   fixation (ibdt:108)
[ 1122]    pursuit ->   fixation (ibdt:108)
[ 1123]    pursuit ->   fixation (ibdt:108)
[ 1124]    pursuit ->   fixation (ibdt:108)
[ 1125]    pursuit ->   fixation (ibdt:108)
[ 1126]    pursuit ->   fixation (ibdt:108)
[ 1127]    pursuit ->   fixation (ibdt:108)
[ 1128]    pursuit ->   fixation (ibdt:108)
[ 1129]    pursuit ->   fixation (ibdt:108)
[ 1130]    pursuit ->   fixation (ibdt:108)
[ 1131]    pursuit ->   fixation (ibdt:108)
[ 1132]    pursuit ->   fixation (ibdt:108)
[ 1133]    pursuit ->   fixation (ibdt:108)
[ 1134]    pursuit ->   fixation (ibdt:108)
[ 1135]    pursuit ->   fixation (ibdt:108)
[ 1136]    pursuit ->   fixation (ibdt:108)
[ 1137]    pursuit ->   fixation (ibdt:108)
[ 1138]    pursuit ->   fixation (ibdt:108)
[ 1139]    pursuit ->   fixation (ibdt:108)
[ 1140]    pursuit ->   fixation (ibdt:108)
[ 1141]    pursuit ->   fixation (ibdt:108)
[ 1142]    pursuit ->   fixation (ibdt:108)
[ 1143]    pursuit ->   fixation (ibdt:108)
[ 1144]    pursuit ->   fixation (ibdt:108)
[ 1145]    pursuit ->   fixation (ibdt:108)
[ 1146]    pursuit ->   fixation (ibdt:108)
[ 1147]    pursuit ->   fixation (ibdt:108)
[ 1148]    pursuit ->   fixation (ibdt:108)
[ 1149]    pursuit ->   fixation (ibdt:108)
[ 1150]    pursuit ->   fixation (ibdt:108)
[ 1151]    saccade ->   fixation (ibdt:108)
[ 1152]    saccade ->   fixation (ibdt:108)
[ 1153]    saccade ->   fixation (ibdt:108)
[ 1162]    saccade ->   fixation (ibdt:108)
[ 1163]    saccade ->   fixation (ibdt:108)
[ 1164]    saccade ->   fixation (ibdt:108)
[ 1165]    saccade ->   fixation (ibdt:108)
[ 1200]    saccade ->   fixation (ibdt:108)
[ 1201]    saccade ->   fixation (ibdt:108)
[ 1204]    saccade ->   fixation (ibdt:108)
[ 1205]    saccade ->   fixation (ibdt:108)
[ 1206]    saccade ->   fixation (ibdt:108)
[ 1207]    saccade ->   fixation (ibdt:108)
[ 1208]    saccade ->   fixation (ibdt:108)
[ 1209]    saccade ->   fixation (ibdt:108)
[ 1210]    pursuit ->   fixation (ibdt:108)
[ 1211]    pursuit ->   fixation (ibdt:108)
[ 1212]    pursuit ->   fixation (ibdt:108)
[ 1213]    pursuit ->   fixation (ibdt:108)
[ 1214]    pursuit ->   fixation (ibdt:108)
[ 1215]    pursuit ->   fixation (ibdt:108)
[ 1216]    pursuit ->   fixation (ibdt:108)
[ 1217]    pursuit ->   fixation (ibdt:108)
[ 1218]    pursuit ->   fixation (ibdt:108)
[ 1219]    pursuit ->   fixation (ibdt:108)
[ 1220]    pursuit ->   fixation (ibdt:108)
[ 1221]    pursuit ->   fixation (ibdt:108)
[ 1222]    pursuit ->   fixation (ibdt:108)
[ 1223]    pursuit ->   fixation (ibdt:108)
[ 1224]    pursuit ->   fixation (ibdt:108)
[ 1225]    pursuit ->   fixation (ibdt:108)
[ 1226]    pursuit ->   fixation (ibdt:108)
[ 1227]    pursuit ->   fixation (ibdt:108)
[ 1228]    pursuit ->   fixation (ibdt:108)
[ 1229]    pursuit ->   fixation (ibdt:108)
[ 1230]    pursuit ->   fixation (ibdt:108)
[ 1231]    pursuit ->   fixation (ibdt:108)
[ 1232]    pursuit ->   fixation (ibdt:108)
[ 1233]    pursuit ->   fixation (ibdt:108)
[ 1234]    pursuit ->   fixation (ibdt:108)
[ 1235]    pursuit ->   fixation (ibdt:108)
[ 1236]    pursuit ->   fixation (ibdt:108)
[ 1237]    pursuit ->   fixation (ibdt:108)
[ 1238]    pursuit ->   fixation (ibdt:108)
[ 1239]    pursuit ->   fixation (ibdt:108)
[ 1240]    pursuit ->   fixation (ibdt:108)
[ 1241]    pursuit ->   fixation (ibdt:108)
[ 1242]    pursuit ->   fixation (ibdt:108)
[ 1243]    pursuit ->   fixation (ibdt:108)
[ 1244]    pursuit ->   fixation (ibdt:108)
[ 1245]    pursuit ->   fixation (ibdt:108)
[ 1246]    pursuit ->   fixation (ibdt:108)
[ 1247]    pursuit ->   fixation (ibdt:108)
[ 1248]    pursuit ->   fixation (ibdt:108)
[ 1249]    pursuit ->   fixation (ibdt:108)
[ 1250]    pursuit ->   fixation (ibdt:108)
[ 1251]    pursuit ->   fixation (ibdt:108)
[ 1252]    pursuit ->   fixation (ibdt:108)
[ 1253]    pursuit ->   fixation (ibdt:108)
[ 1254]    pursuit ->   fixation (ibdt:108)
[ 1255]    pursuit ->   fixation (ibdt:108)
[ 1256]    pursuit ->   fixation (ibdt:108)
[ 1257]    pursuit ->   fixation (ibdt:108)
[ 1258]    pursuit ->   fixation (ibdt:108)
[ 1259]    pursuit ->   fixation (ibdt:108)
[ 1260]    pursuit ->   fixation (ibdt:108)
[ 1261]    pursuit ->   fixation (ibdt:108)
[ 1262]    pursuit ->   fixation (ibdt:108)
[ 1263]    pursuit ->   fixation (ibdt:108)
[ 1264]    pursuit ->   fixation (ibdt:108)
[ 1265]    pursuit ->   fixation (ibdt:108)
[ 1266]    pursuit ->   fixation (ibdt:108)
[ 1267]    pursuit ->   fixation (ibdt:108)
[ 1268]    pursuit ->   fixation (ibdt:108)
[ 1269]    pursuit ->   fixation (ibdt:108)
[ 1270]    pursuit ->   fixation (ibdt:108)
[ 1271]    pursuit ->   fixation (ibdt:108)
[ 1272]    pursuit ->   fixation (ibdt:108)
[ 1273]    pursuit ->   fixation (ibdt:108)
[ 1274]    pursuit ->   fixation (ibdt:108)
[ 1275]    pursuit ->   fixation (ibdt:108)
[ 1276]    pursuit ->   fixation (ibdt:108)
[ 1277]    pursuit ->   fixation (ibdt:108)
[ 1278]    pursuit ->   fixation (ibdt:108)
[ 1279]    pursuit ->   fixation (ibdt:108)
[ 1280]    pursuit ->   fixation (ibdt:108)
[ 1281]    pursuit ->   fixation (ibdt:108)
[ 1282]    pursuit ->   fixation (ibdt:108)
[ 1283]    pursuit ->   fixation (ibdt:108)
[ 1284]    pursuit ->   fixation (ibdt:108)
[ 1285]    pursuit ->   fixation (ibdt:108)
[ 1286]    pursuit ->   fixation (ibdt:108)
[ 1287]    pursuit ->   fixation (ibdt:108)
[ 1288]    pursuit ->   fixation (ibdt:108)
[ 1289]    pursuit ->   fixation (ibdt:108)
[ 1290]    pursuit ->   fixation (ibdt:108)
[ 1291]    pursuit ->   fixation (ibdt:108)
[ 1292]    pursuit ->   fixation (ibdt:108)
[ 1293]    pursuit ->   fixation (ibdt:108)
[ 1294]    pursuit ->   fixation (ibdt:108)
[ 1295]    pursuit ->   fixation (ibdt:108)
[ 1296]    pursuit ->   fixation (ibdt:108)
[ 1297]    pursuit ->   fixation (ibdt:108)
[ 1298]    pursuit ->   fixation (ibdt:108)
[ 1299]    pursuit ->   fixation (ibdt:108)
[ 1300]    pursuit ->   fixation (ibdt:108)
[ 1301]    pursuit ->   fixation (ibdt:108)
[ 1302]    pursuit ->   fixation (ibdt:108)
[ 1303]    pursuit ->   fixation (ibdt:108)
[ 1304]    pursuit ->   fixation (ibdt:108)
[ 1305]    pursuit ->   fixation (ibdt:108)
[ 1306]    pursuit ->   fixation (ibdt:108)
[ 1307]    pursuit ->   fixation (ibdt:108)
[ 1308]    pursuit ->   fixation (ibdt:108)
[ 1309]    pursuit ->   fixation (ibdt:108)
[ 1310]    pursuit ->   fixation (ibdt:108)
[ 1311]    pursuit ->   fixation (ibdt:108)
[ 1312]    pursuit ->   fixation (ibdt:108)
[ 1313]    pursuit ->   fixation (ibdt:108)
[ 1314]    pursuit ->   fixation (ibdt:108)
[ 1315]    pursuit ->   fixation (ibdt:108)
[ 1316]    pursuit ->   fixation (ibdt:108)
[ 1317]    pursuit ->   fixation (ibdt:108)
[ 1318]    pursuit ->   fixation (ibdt:108)
[ 1319]    pursuit ->   fixation (ibdt:108)
[ 1320]    pursuit ->   fixation (ibdt:108)
[ 1321]    pursuit ->   fixation (ibdt:108)
[ 1322]    pursuit ->   fixation (ibdt:108)
[ 1323]    pursuit ->   fixation (ibdt:108)
[ 1324]    pursuit ->   fixation (ibdt:108)
[ 1325]    pursuit ->   fixation (ibdt:108)
[ 1326]    pursuit ->   fixation (ibdt:108)
[ 1327]    pursuit ->   fixation (ibdt:108)
[ 1328]    pursuit ->   fixation (ibdt:108)
[ 1329]    pursuit ->   fixation (ibdt:108)
[ 1330]    pursuit ->   fixation (ibdt:108)
[ 1331]    pursuit ->   fixation (ibdt:108)
[ 1332]    pursuit ->   fixation (ibdt:108)
[ 1333]    pursuit ->   fixation (ibdt:108)
[ 1334]    pursuit ->   fixation (ibdt:108)
[ 1335]    pursuit ->   fixation (ibdt:108)
[ 1336]    pursuit ->   fixation (ibdt:108)
[ 1337]    pursuit ->   fixation (ibdt:108)
[ 1338]    pursuit ->   fixation (ibdt:108)
[ 1339]    pursuit ->   fixation (ibdt:108)
[ 1340]    pursuit ->   fixation (ibdt:108)
[ 1341]    pursuit ->   fixation (ibdt:108)
[ 1342]    pursuit ->   fixation (ibdt:108)
[ 1343]    pursuit ->   fixation (ibdt:108)
[ 1344]    pursuit ->   fixation (ibdt:108)
[ 1345]    pursuit ->   fixation (ibdt:108)
[ 1346]    pursuit ->   fixation (ibdt:108)
[ 1347]    pursuit ->   fixation (ibdt:108)
[ 1348]    pursuit ->   fixation (ibdt:108)
[ 1349]    pursuit ->   fixation (ibdt:108)
[ 1350]    pursuit ->   fixation (ibdt:108)
[ 1351]    pursuit ->   fixation (ibdt:108)
[ 1352]    pursuit ->   fixation (ibdt:108)
[ 1353]    pursuit ->   fixation (ibdt:108)
[ 1354]    pursuit ->   fixation (ibdt:108)
[ 1355]    pursuit ->   fixation (ibdt:108)
[ 1356]    pursuit ->   fixation (ibdt:108)
[ 1357]    pursuit ->   fixation (ibdt:108)
[ 1358]    pursuit ->   fixation (ibdt:108)
[ 1359]    pursuit ->   fixation (ibdt:108)
[ 1360]    pursuit ->   fixation (ibdt:108)
[ 1361]    pursuit ->   fixation (ibdt:108)
[ 1362]    pursuit ->   fixation (ibdt:108)
[ 1363]    pursuit ->   fixation (ibdt:108)
[ 1364]    pursuit ->   fixation (ibdt:108)
[ 1365]    pursuit ->   fixation (ibdt:108)
[ 1366]    pursuit ->   fixation (ibdt:108)
[ 1367]    pursuit ->   fixation (ibdt:108)
[ 1368]    pursuit ->   fixation (ibdt:108)
[ 1369]    pursuit ->   fixation (ibdt:108)
[ 1370]    pursuit ->   fixation (ibdt:108)
[ 1371]    pursuit ->   fixation (ibdt:108)
[ 1372]    pursuit ->   fixation (ibdt:108)
[ 1373]    pursuit ->   fixation (ibdt:108)
[ 1374]    pursuit ->   fixation (ibdt:108)
[ 1375]    saccade ->   fixation (ibdt:108)
[ 1376]    saccade ->   fixation (ibdt:108)
[ 1379]    saccade ->   fixation (ibdt:108)
[ 1380]    saccade ->   fixation (ibdt:108)
[ 1381]    saccade ->   fixation (ibdt:108)
[ 1382]    pursuit ->   fixation (ibdt:108)
[ 1383]    pursuit ->   fixation (ibdt:108)
[ 1384]    pursuit ->   fixation (ibdt:108)
[ 1385]    pursuit ->   fixation (ibdt:108)
[ 1386]    pursuit ->   fixation (ibdt:108)
[ 1387]    pursuit ->   fixation (ibdt:108)
[ 1388]    pursuit ->   fixation (ibdt:108)
[ 1389]    pursuit ->   fixation (ibdt:108)
[ 1390]    pursuit ->   fixation (ibdt:108)
